episode,clearing_price_last,cap_last,reward_A1,green_frac_A1,penalty_A1,actor_loss_A1,critic_loss_A1,reward_A2,green_frac_A2,penalty_A2,actor_loss_A2,critic_loss_A2,reward_A3,green_frac_A3,penalty_A3,actor_loss_A3,critic_loss_A3,reward_A4,green_frac_A4,penalty_A4,actor_loss_A4,critic_loss_A4,reward_A5,green_frac_A5,penalty_A5,actor_loss_A5,critic_loss_A5,secondary_volume,secondary_avg_price
960,200.0,5.452072437987189,-17.591,0.2832,1189.865457,-0.032633,0.122604,-30.0688,0.4362,103.471709,-0.04536,1.42448,-5.9812,0.4722,2010.328303,0.009689,0.212023,-23.76,0.6909,0.0,0.000453,0.256201,-1.9763,0.8082,859.583612,-0.069565,0.056888,0,0.0
961,200.0,5.452072437987189,-18.2006,0.2198,1276.145542,-0.005395,0.113855,-31.6192,0.3034,288.76393,-0.0289,0.062177,-5.2739,0.5361,1881.765183,-0.008153,0.036007,-24.7023,0.656,0.0,-0.036658,0.127048,-1.3791,0.8475,759.834601,0.000692,0.015015,0,0.0
962,200.0,5.452072437987189,-29.2309,0.2047,946.131984,0.019345,12.271581,-32.0748,0.369,166.7155,0.000779,0.450255,-4.7925,0.5896,1811.313343,-0.029687,0.192307,-24.8715,0.7087,148.0,-0.017283,0.166704,-1.5092,0.8349,770.057476,-0.014843,0.012218,3.1401,290.16
963,200.0,5.452072437987189,-24.7554,0.3059,1155.264474,-0.018284,22.689806,-21.8778,0.4398,392.691117,-0.022572,2.356478,-5.4371,0.5344,1933.58806,-0.019048,0.071631,-32.2054,0.742,0.0,-0.046177,0.84484,-1.2076,0.8602,734.874681,-0.026123,0.024683,2.9471,255.16
964,200.0,5.452072437987189,-17.882,0.2049,1260.085232,-0.005752,1.381435,-29.9502,0.4424,53.596259,-0.042832,0.1096,-5.0076,0.5699,1850.077777,-0.030349,0.024602,-24.1092,0.656,0.0,-0.009022,0.193446,-1.5263,0.8344,774.75316,-0.016862,0.008902,0,0.0
965,200.0,5.452072437987189,-12.5455,0.2299,1980.784924,-0.00368,7.734256,-40.7645,0.348,19.530781,0.012265,21.938797,-5.3671,0.5336,1908.740522,-0.005456,0.025289,-28.5527,0.7083,0.0,-0.016628,2.180434,-1.6241,0.8353,811.888556,0.013056,0.001582,1.365,284.22
966,200.0,5.452072437987189,-19.7387,0.256,1019.876907,-0.002583,0.840015,-33.0743,0.3419,213.665361,-0.021222,1.048857,-7.0925,0.5968,1527.523198,-0.028577,0.031466,-21.8642,0.6736,81.028078,-0.011711,0.353083,-1.4105,0.8476,771.042869,-0.00984,0.0065,1.2101,224.62
967,200.0,5.452072437987189,-15.3923,0.2127,1586.067977,-0.00646,1.290818,-34.2979,0.4213,136.482397,-0.006689,1.736381,-5.2677,0.5426,1891.849478,-0.015396,0.022394,-27.5456,0.7092,0.0,-0.027947,0.487944,-1.7217,0.848,629.646122,-0.025821,0.00621,1.0973,197.62
968,200.0,5.452072437987189,-21.5425,0.2768,1016.430952,-0.015974,0.4057,-39.1445,0.3989,0.0,0.001136,5.527734,-4.7641,0.5963,1812.753264,-0.034979,0.034322,-17.1844,0.7087,148.0,-0.008252,3.459815,-1.5061,0.8349,768.864685,-0.01889,0.008268,1.9152,108.64
969,200.0,5.452072437987189,-20.8923,0.2064,977.54726,0.007067,1.475569,-32.6593,0.3502,100.161002,-0.064946,0.21331,-5.2951,0.5366,1889.810558,-0.042175,0.016153,-19.675,0.6921,57.278154,-0.036034,0.561732,-1.2076,0.8602,734.8745,-0.007514,0.017525,0,0.0
970,200.0,5.452072437987189,-21.1288,0.2761,858.026018,-0.023817,4.546465,-32.2602,0.3497,372.620877,-0.058709,0.268041,-5.7782,0.4935,1978.632445,-0.043758,0.092259,-21.4885,0.7254,0.0,-0.013616,0.718526,-1.2076,0.8602,734.874517,0.004705,0.012187,1.8495,129.89
971,200.0,5.452072437987189,-17.7962,0.2548,1335.874134,-0.020006,0.333841,-34.8825,0.3982,6.540748,-0.006213,3.785778,-5.2362,0.5541,1899.313101,-0.029064,0.010896,-21.3259,0.7254,0.0,-0.054746,0.688197,-1.5883,0.8345,796.879674,1.7e-05,0.00801,1.9564,149.31
972,200.0,5.452072437987189,-34.1805,0.28,382.775335,-0.057569,39.703723,-34.3416,0.3985,15.777308,-0.030362,0.472444,-4.8652,0.5727,1807.325512,-0.053097,0.060079,-20.586,0.674,162.382174,-0.057502,0.779528,-1.3641,0.8475,754.466171,-0.019737,0.011365,3.1479,179.34
973,200.0,5.452072437987189,-16.8165,0.2202,1653.918229,0.011385,2.154773,-43.1264,0.4171,0.0,0.013436,37.930546,-5.2827,0.5476,1904.235092,0.007527,0.009061,-21.5602,0.7259,0.0,-0.018045,1.064519,-1.3641,0.8475,754.466168,-0.033115,0.011419,3.5002,228.2
974,200.0,5.452072437987189,-20.7523,0.254,913.855082,-0.009063,0.365898,-27.5992,0.3744,156.370846,-0.011862,4.288505,-5.4401,0.5364,1937.701946,-0.014759,0.019674,-21.2439,0.7084,0.0,-0.033736,0.824953,-1.3495,0.8475,749.266537,0.000797,0.008933,0,0.0
975,200.0,5.452072437987189,-31.6916,0.2825,547.195642,-0.006807,0.83164,-24.898,0.4221,91.535581,-0.019485,3.155399,-5.2502,0.546,1890.981393,-0.005171,0.009346,-20.1813,0.7092,148.0,-0.005243,0.701888,-1.5263,0.8344,774.753165,-0.017897,0.010425,0,0.0
976,200.0,5.452072437987189,-18.2487,0.2473,1245.903922,-0.011642,0.050448,-30.8384,0.3944,106.534386,-0.002026,3.207829,-4.923,0.5702,1822.43009,-0.002726,0.018837,-23.259,0.7087,0.0,-0.034649,0.320707,-1.3791,0.8475,759.834617,-0.001089,0.008776,0,0.0
977,200.0,5.452072437987189,-21.6145,0.2843,806.019227,-0.006141,1.674477,-35.3958,0.3904,0.0,-0.025157,1.250219,-5.1333,0.5553,1867.766519,-0.00326,0.013478,-19.1732,0.6916,0.0,-0.018262,1.899405,-1.3177,0.848,739.378737,-0.025817,0.009257,0,0.0
978,200.0,5.452072437987189,-17.7825,0.2316,1322.322118,-0.001867,0.213743,-24.9862,0.3742,298.475331,-0.03064,2.760806,-5.1691,0.5573,1882.274498,-0.020921,0.012548,-30.8706,0.7253,0.0,-0.002698,0.734705,-2.0922,0.7936,859.414538,1.9e-05,0.075934,0.7474,309.48
979,200.0,5.452072437987189,-18.8009,0.1775,1231.790547,-0.011853,0.072718,-31.5081,0.3691,137.97359,0.024859,1.036719,-5.3076,0.5308,1884.572186,-0.030715,0.031108,-22.3295,0.6916,0.0,-0.010583,0.234613,-1.3353,0.8475,744.235097,-0.059758,0.028552,0,0.0
980,200.0,5.452072437987189,-19.5935,0.2491,1092.484588,0.004034,0.247583,-31.8129,0.4458,34.974899,-0.011756,0.275618,-5.3221,0.5339,1894.568707,0.010743,0.01776,-22.5425,0.6916,0.0,-0.032821,0.238449,-1.4787,0.8475,689.700184,0.015022,0.038905,0.7585,226.41
981,200.0,5.452072437987189,-17.3865,0.2387,1404.156501,-0.005061,0.515362,-36.3764,0.4209,0.0,-0.016574,8.533357,-5.6194,0.5155,1962.24499,-0.01562,0.023488,-21.7657,0.6912,0.0,-0.058432,0.336451,-1.2076,0.8602,734.8745,-0.023541,0.042047,1.4918,233.15
982,200.0,5.452072437987189,-25.9702,0.1746,799.545246,-0.010943,0.734824,-35.8905,0.3251,72.107151,-0.012188,1.359803,-4.7156,0.586,1780.170829,-0.002183,0.09586,-17.4543,0.7092,206.925899,-0.046352,0.725729,-1.4203,0.848,775.633645,-0.03446,0.006464,0,0.0
983,200.0,5.452072437987189,-23.5613,0.2151,738.033475,-0.022229,0.563931,-39.0474,0.4217,120.943813,-0.00609,7.241087,-5.7271,0.492,1959.195152,-0.016003,0.055731,-21.1997,0.7254,148.0,-0.002912,5.502371,-1.4966,0.8344,764.17816,-0.01068,0.013269,4.0751,154.7
984,200.0,5.452072437987189,-25.287,0.2937,712.650005,-0.000555,1.549626,-17.9007,0.3912,588.599987,0.00419,4.225003,-5.217,0.5497,1886.430479,0.010457,0.034952,-28.6383,0.674,0.0,-0.010226,2.235126,-1.5675,0.8349,790.551965,-0.022047,0.012263,0,0.0
985,200.0,5.452072437987189,-23.261,0.1704,1122.734044,-0.001888,7.06885,-44.5154,0.4222,65.615771,-0.019008,23.305591,-5.2296,0.5538,1896.702151,-0.001773,0.033211,-19.3657,0.674,54.304419,-0.024704,0.165362,-1.5983,0.8349,801.600931,-0.00268,0.006025,3.0892,303.8
986,200.0,5.452072437987189,-18.2835,0.2262,1215.631117,-0.01597,0.660224,-30.1679,0.4636,35.753472,-0.002792,7.414187,-5.0019,0.5628,1837.316953,-0.008564,0.016483,-22.3916,0.6917,0.0,-0.023966,0.228941,-1.5431,0.8344,780.766065,0.005212,0.007472,0,0.0
987,200.0,5.452072437987189,-16.9314,0.2552,1218.21542,-0.045224,0.857375,-22.5217,0.3497,404.499105,-0.031578,9.661015,-5.074,0.5625,1859.971123,-0.003207,0.011774,-30.9484,0.7254,0.0,-0.036283,0.698067,-1.2076,0.8602,734.874532,-0.00447,0.016103,0,0.0
988,200.0,5.452072437987189,-19.905,0.2713,950.22193,-0.001166,0.133733,-32.005,0.3983,67.435256,-0.002345,1.361272,-5.679,0.5528,1750.283785,-0.002093,0.040753,-19.7496,0.6912,144.423435,-0.015945,0.2613,-1.3353,0.8475,744.235095,-0.012883,0.007801,0.0164,304.65
989,200.0,5.452072437987189,-20.1413,0.2673,861.629899,-0.018699,0.19831,-32.6811,0.3502,100.646707,-0.040101,0.187409,-5.5596,0.5138,1940.043298,-0.037384,0.081208,-20.74,0.656,34.686516,-0.026784,0.066207,-1.5431,0.8344,780.766063,-0.02209,0.008551,0,0.0
990,200.0,5.452072437987189,-19.0922,0.2392,1151.690446,-0.032772,0.022667,-32.5878,0.3251,203.649204,-0.035738,0.132096,-5.7628,0.4839,1958.021266,-0.015924,0.091842,-21.1613,0.7083,0.0,-0.021992,0.30227,-1.3177,0.848,739.378755,0.012874,0.007694,0,0.0
991,200.0,5.452072437987189,-27.9357,0.1869,809.576916,-0.052996,0.45102,-19.72,0.4814,229.222279,-0.045855,0.458214,-5.4351,0.5194,1908.988445,-0.003342,0.022155,-22.8267,0.674,0.0,0.01169,0.567674,-1.7204,0.8213,806.299052,-0.040752,0.023546,0,0.0
992,200.0,5.452072437987189,-22.8769,0.2388,893.522254,-0.011033,0.262199,-19.5181,0.399,498.741587,-0.013626,0.469529,-5.1772,0.5532,1879.593436,-0.033282,0.1235,-25.7701,0.6916,0.0,-0.052895,0.508923,-1.6905,0.8213,795.701176,0.002352,0.013532,0,0.0
993,200.0,5.452072437987189,-22.112,0.1992,960.020987,-0.021233,0.648358,-19.3286,0.3981,559.891223,0.00806,1.211141,-5.0588,0.5555,1842.804776,0.014443,0.089199,-31.3072,0.7083,0.0,-0.04574,0.808914,-2.0765,0.7936,853.86454,-0.016467,0.064519,0.3415,208.06
994,200.0,5.452072437987189,-31.2248,0.1989,942.96837,-0.002668,0.635026,-32.5635,0.4248,189.941085,0.017416,77.102406,-4.5316,0.6115,1761.281107,-0.019828,0.092157,-21.5072,0.6916,0.0,-0.034087,0.971965,-1.2076,0.8602,734.874499,0.009077,0.04573,2.1416,274.59
995,200.0,5.452072437987189,-18.7271,0.2484,1244.144367,-0.014485,0.34878,-48.3168,0.3875,0.0,0.002159,113.992167,-5.2311,0.552,1746.38808,-0.012949,0.027813,-19.6427,0.674,85.285316,-0.041459,0.294084,-1.2076,0.8602,734.874545,-0.024908,0.035189,2.0091,357.59
996,200.0,5.452072437987189,-19.3545,0.2831,878.937439,-0.011781,0.100652,-32.0652,0.3735,86.690592,-0.006089,1.540379,-4.8563,0.5929,1780.4656,-0.010954,0.057358,-19.8735,0.6908,56.466697,-0.017196,0.076897,-1.8184,0.8222,843.463168,-0.026492,0.005909,0,0.0
997,200.0,5.452072437987189,-17.7718,0.2298,1260.576123,0.001729,0.072263,-31.0649,0.4427,0.0,-0.022655,2.950244,-5.6552,0.4936,1938.151984,-0.007478,0.183728,-22.0322,0.7088,0.0,-0.043718,0.566491,-1.4105,0.8476,771.04287,-0.011492,0.01568,0,0.0
998,200.0,5.452072437987189,-16.6999,0.1788,1390.804348,-0.024711,1.188238,-33.738,0.4222,0.0,-0.00829,1.845799,-4.5795,0.6038,1765.16084,-0.012979,0.04726,-23.031,0.6912,98.335598,0.017268,1.692933,-1.7605,0.8213,743.672371,-0.022333,0.009536,0,0.0
999,200.0,5.452072437987189,-17.4416,0.1829,1380.759914,-0.028625,0.200212,-100.8811,0.4211,0.0,0.002387,538.6884,-5.4456,0.5307,1930.286081,0.003337,0.018494,-28.4257,0.6912,125.551937,-0.021075,1.538044,-1.3641,0.8475,754.46623,0.00236,0.009422,4.2618,353.48
1000,200.0,5.452072437987189,-21.9669,0.263,834.886561,0.001911,0.107755,-33.6748,0.3497,133.524099,-0.032355,0.345524,-5.0135,0.5716,1854.775711,-0.021315,0.0338,-19.9959,0.6912,148.0,-0.033503,0.124918,-1.4937,0.8349,764.521239,-0.020469,0.011396,0,0.0
1001,200.0,5.452072437987189,-19.083,0.1798,1212.040314,-0.029146,0.171783,-18.1817,0.3685,548.667657,0.02572,2.462421,-5.0293,0.5764,1867.869483,-0.022321,0.016234,-31.4944,0.6905,0.0,-0.028515,0.729339,-1.4966,0.8344,764.178154,0.008289,0.009454,0,0.0
1002,200.0,5.452072437987189,-29.2207,0.2365,1038.6217,0.010407,0.679998,-31.3502,0.4196,389.684097,-0.013886,41.665177,-4.7209,0.5959,1797.806923,0.003008,0.030333,-23.6073,0.7254,0.0,-0.024228,0.922139,-1.6241,0.8353,811.888556,-0.008857,0.004346,2.4694,236.65
1003,200.0,5.452072437987189,-20.8231,0.2286,876.757782,-0.025054,0.253716,-32.3531,0.3743,151.017668,-0.023181,0.128546,-5.8147,0.4911,1987.001307,-0.002449,0.238469,-19.5263,0.7359,76.676997,-0.03791,0.771578,-1.5061,0.8349,768.864682,-0.014292,0.007716,0,0.0
1004,200.0,5.452072437987189,-28.8016,0.2044,792.030609,-0.012723,0.493611,-18.6781,0.4104,576.515205,-0.014529,0.69896,-5.0107,0.5787,1865.805447,-0.018993,0.007428,-24.6735,0.742,0.0,-0.007379,0.208615,-1.7293,0.8218,810.681103,0.000691,0.012385,0,0.0
1005,200.0,5.452072437987189,-18.641,0.2029,1167.551399,-0.055434,0.401399,-34.8598,0.4205,0.0,-0.039105,7.684934,-5.3081,0.5517,1764.534156,0.015694,0.014721,-19.0193,0.742,87.835906,-0.028349,0.082207,-1.2076,0.8602,734.8745,-0.01685,0.022974,1.0553,283.32
1006,200.0,5.452072437987189,-19.7121,0.2368,1012.221469,-0.039012,0.182948,-29.3,0.4223,99.063872,-0.029211,0.54642,-5.2738,0.5709,1673.450969,-0.009506,0.0267,-20.4716,0.6916,48.486648,-0.02868,0.499173,-1.3353,0.8475,744.235102,-0.026123,0.011444,0,0.0
1007,200.0,5.452072437987189,-21.0611,0.2373,948.410549,-0.011906,0.288511,-18.0527,0.4215,530.249168,-0.010462,1.148501,-5.6539,0.4936,1938.170723,-0.019567,0.090255,-29.7033,0.6741,0.0,-0.01186,2.33935,-1.5569,0.8345,785.664885,-0.013581,0.007131,0,0.0
1008,200.0,5.452072437987189,-24.7426,0.2345,912.197136,-0.017689,0.059967,-17.6126,0.399,651.003452,-0.053841,0.533766,-5.0368,0.5552,1836.073243,-0.008513,0.029077,-29.7388,0.6736,0.0,-0.024315,1.015071,-1.3495,0.8475,749.266472,-0.00413,0.007892,0,0.0
1009,200.0,5.452072437987189,-31.4489,0.2214,666.097261,0.005942,1.138421,-19.7866,0.3744,644.474343,0.018894,1.521133,-8.6614,0.5441,1610.495704,-0.000769,0.277072,-21.3025,0.7087,107.3925,0.001555,0.227407,-1.4105,0.8476,771.042876,-0.010134,0.009559,0,0.0
1010,200.0,5.452072437987189,-18.3608,0.2121,1253.527194,-0.021212,0.054947,-18.1632,0.3986,529.136821,-0.039302,1.564989,-5.4559,0.5148,1906.790443,-0.004915,0.018914,-32.1826,0.742,0.0,-0.022307,0.671548,-1.5118,0.8344,769.558586,-0.001054,0.01586,0,0.0
1011,200.0,5.452072437987189,-17.944,0.2537,1232.537204,-0.020734,0.149842,-24.8675,0.3744,305.244727,-0.0321,0.684764,-5.1804,0.5532,1879.257208,-0.025803,0.060979,-28.7124,0.6916,0.0,-0.034822,0.41374,-1.4203,0.848,775.633649,-0.005281,0.007069,0,0.0
1012,200.0,5.452072437987189,-30.3484,0.3015,597.259184,-0.005428,0.22723,-17.5705,0.4645,472.2711,-0.016866,0.388437,-5.5871,0.5133,1948.583165,0.003068,0.009389,-25.4419,0.6736,0.0,-0.005734,0.204881,-1.464,0.8349,753.947862,-0.017271,0.010862,0,0.0
1013,200.0,5.452072437987189,-32.0337,0.2177,645.316432,-0.014185,0.654967,-22.0048,0.4223,276.761218,-0.008851,0.445951,-5.4699,0.536,1946.654207,-0.005375,0.008326,-21.1513,0.7087,95.365415,-0.022723,0.049751,-1.4772,0.8349,758.627004,-0.032042,0.011138,0,0.0
1014,200.0,5.452072437987189,-30.0871,0.2407,840.064244,-0.002207,0.294628,-33.3121,0.3738,273.547439,0.012801,58.858876,-4.4763,0.6163,1750.403605,-0.001516,0.108212,-21.4113,0.7087,0.0,-0.00529,0.179579,-1.2076,0.8602,734.874502,0.004961,0.015511,2.0534,285.34
1015,200.0,5.452072437987189,-27.6476,0.2376,787.891365,-0.009285,0.194778,-20.0732,0.444,390.531518,-0.016608,0.81016,-5.3027,0.5331,1886.6536,-0.012938,0.061857,-26.6801,0.6741,0.0,-0.000358,0.107242,-2.0271,0.7941,837.721681,-0.001383,0.066601,0.9559,195.47
1016,200.0,5.452072437987189,-25.363,0.2505,773.261692,-0.016283,0.336584,-18.0643,0.3871,664.303189,-0.003406,3.64602,-4.7285,0.5953,1799.609551,-0.017476,0.035337,-28.9431,0.656,0.0,-0.046335,0.632883,-1.4105,0.8476,771.042873,-0.020215,0.011721,0,0.0
1017,200.0,5.452072437987189,-21.5284,0.2539,1140.503062,-0.004196,0.347383,-45.7474,0.4455,0.0,0.003668,75.977543,-4.7506,0.5762,1775.045327,-0.019295,0.04617,-18.3472,0.6916,148.0,0.001489,1.284775,-1.3177,0.848,739.378739,-0.011967,0.013479,3.3883,265.33
1018,200.0,5.452072437987189,-16.9849,0.2968,1388.084396,-0.004847,0.065508,-33.4623,0.3497,176.853553,0.006745,17.222127,-5.075,0.5568,1850.256853,-0.022445,0.015287,-28.7299,0.6565,0.0,-0.04391,0.138132,-1.3178,0.848,739.381287,-0.051333,0.010283,1.7305,294.88
1019,200.0,5.452072437987189,-31.4322,0.2625,845.532718,-0.008475,1.365844,-39.6547,0.446,23.995436,0.007382,93.195713,-5.0812,0.5519,1844.277262,-0.006287,0.012724,-19.1794,0.7255,95.169113,-0.015757,0.775254,-1.4105,0.8476,771.042955,-0.030505,0.006041,2.3412,300.66
1020,200.0,5.452072437987189,-28.2301,0.1941,1346.130681,-0.029779,0.688998,-83.2484,0.463,259.0,0.00192,979.390045,-6.7084,0.4721,1807.729571,-0.028889,0.1148,-20.4633,0.656,0.0,-0.021677,1.048773,-1.3495,0.8475,749.266434,-0.022485,0.006886,6.0969,364.57
1021,200.0,5.452072437987189,-16.9115,0.2736,1420.226117,-0.016507,0.98277,-30.8628,0.3502,300.243812,-0.050779,9.968304,-5.1287,0.5564,1867.434313,-0.033338,0.048634,-29.7368,0.742,0.0,-0.00644,0.241267,-1.2076,0.8602,734.875066,-0.026666,0.006974,2.3085,301.78
1022,200.0,5.452072437987189,-30.5157,0.2671,631.23579,-0.004814,1.031261,-18.2125,0.4454,444.250085,-0.022162,47.762655,-5.3489,0.5356,1905.900612,-0.015277,0.023334,-23.5873,0.7083,0.0,-0.01765,0.492243,-1.3947,0.8476,765.371205,-0.02819,0.009864,0,0.0
1023,200.0,5.452072437987189,-27.4534,0.2066,1191.670901,-0.015439,0.215653,-62.8686,0.4227,0.0,-0.012541,123.028761,-5.341,0.5364,1904.627216,-0.003537,0.011595,-17.0587,0.7092,148.0,-0.061334,0.98455,-1.5826,0.8349,795.926897,-0.011732,0.013762,3.9229,314.79
1024,200.0,5.452072437987189,-26.1003,0.2357,948.257538,-0.053849,0.190279,-23.1385,0.361,596.16145,0.01016,6.531859,-5.0617,0.5553,1843.40572,-0.019127,0.010664,-27.9013,0.6731,0.0,-0.050091,0.487906,-1.4203,0.848,775.633951,-0.020675,0.001468,1.4513,270.44
1025,200.0,5.452072437987189,-24.7565,0.2079,887.966093,-0.044939,0.22528,-19.0766,0.3689,621.646161,-0.004872,23.636219,-5.2421,0.5367,1872.264007,0.002214,0.018573,-30.023,0.6736,0.0,-0.028592,0.285363,-1.7766,0.8218,827.473195,-0.003633,0.017955,0,0.0
1026,200.0,5.452072437987189,-29.6674,0.2248,940.901571,0.001248,0.311092,-23.562,0.4445,280.006322,-0.014859,4.714269,-9.6092,0.5365,1571.075928,-0.031495,0.374796,-20.164,0.6736,120.671604,-0.051568,0.344212,-1.6672,0.8222,790.02609,-0.013089,0.00921,2.3741,127.31
1027,200.0,5.452072437987189,-24.3563,0.3295,784.217902,-0.04358,1.08707,-23.4259,0.3744,620.798139,-0.019111,3.407383,-4.8213,0.5782,1801.60628,-0.018264,0.039523,-28.5594,0.6912,0.0,-0.064068,0.058216,-1.8423,0.8077,810.850582,-0.014881,0.028441,0.9751,378.19
1028,200.0,5.452072437987189,-17.4019,0.2103,1337.128734,-0.003438,0.252808,-20.3207,0.421,345.861334,0.008159,11.174188,-4.9763,0.557,1817.97511,-0.016241,0.016193,-32.6869,0.7254,0.0,-0.040483,0.423692,-1.7613,0.8217,821.951377,-0.012693,0.014278,0,0.0
1029,200.0,5.452072437987189,-27.6569,0.2288,616.323008,0.002597,0.836163,-28.5516,0.3987,140.272694,-0.012366,2.465589,-4.6834,0.5931,1780.911878,-0.019953,0.052274,-21.9321,0.7088,46.7226,-0.015517,0.05139,-1.9191,0.8077,838.060367,0.002908,0.021387,1.2514,239.88
1030,200.0,5.452072437987189,-17.2576,0.2155,1426.115959,-0.019016,0.109293,-28.2592,0.398,123.280355,-0.012414,3.129061,-4.9999,0.5773,1859.358892,-0.029995,0.018334,-27.8525,0.7084,0.0,-0.032744,0.173159,-1.5826,0.8349,795.926747,-0.017935,0.028566,1.2095,249.57
1031,200.0,5.452072437987189,-26.5144,0.2189,964.030794,-0.015556,0.056407,-39.8743,0.4686,305.60255,0.002652,178.536079,-5.6364,0.4932,1930.879006,-0.077462,0.155152,-25.3074,0.6734,0.0,-0.003325,0.267722,-1.2076,0.8602,734.874712,-0.003969,0.057004,2.441,362.72
1032,200.0,5.452072437987189,-35.2766,0.2415,590.309363,-0.033156,4.407414,-14.3276,0.4447,863.203256,-0.006741,11.549648,-4.9261,0.5777,1835.512275,-0.000673,0.018445,-27.1446,0.6908,0.0,-0.063558,0.07491,-1.6862,0.8217,795.409304,-0.019301,0.008899,0,0.0
1033,200.0,5.452072437987189,-30.8649,0.2027,804.324857,-0.001574,0.164484,-17.9848,0.4328,522.864717,-0.005826,8.168319,-5.0914,0.5376,1823.811792,-0.020756,0.01576,-24.9145,0.7083,0.0,-0.000507,0.287956,-1.8737,0.8077,821.950351,-0.037603,0.033559,0,0.0
1034,200.0,5.452072437987189,-19.2148,0.1774,1159.014209,-0.036742,0.060236,-28.7657,0.4217,66.279575,-0.000131,2.903945,-5.0933,0.5573,1857.012819,-0.006153,0.014134,-22.0529,0.6912,0.0,-0.004923,0.596274,-1.5528,0.8349,785.345652,-0.032381,0.004113,0,0.0
1035,200.0,5.452072437987189,-30.6425,0.2026,944.638652,-0.040141,0.168845,-19.3594,0.4211,519.151114,-0.004335,0.534585,-13.4095,0.6182,1231.76985,-0.044355,6.872108,-20.5459,0.7419,65.148292,-0.026323,0.142326,-1.7509,0.8213,817.060982,-0.005742,0.01095,2.987,251.0
1036,200.0,5.452072437987189,-30.5721,0.2021,694.099128,-0.036294,0.1921,-21.199,0.3744,387.981528,-0.014161,0.685454,-5.3884,0.5369,1921.061661,-0.003242,0.024369,-22.0301,0.674,0.0,0.000653,0.104198,-1.7663,0.8213,822.594039,-0.037149,0.015524,0,0.0
1037,200.0,5.452072437987189,-31.0566,0.219,746.057486,-0.019788,0.478555,-18.6704,0.3502,645.060251,-0.017856,0.291531,-5.1628,0.5579,1881.098834,-0.021923,0.090288,-24.9675,0.6912,0.0,-0.046227,0.129877,-1.3641,0.8475,754.466475,-0.006184,0.014512,0,0.0
1038,200.0,5.452072437987189,-31.3139,0.2426,656.636249,-0.020693,0.180855,-18.7986,0.4084,443.236498,-0.047379,0.141023,-5.1156,0.558,1865.695815,-0.013147,0.048447,-22.219,0.742,0.0,-0.056058,0.394199,-1.5668,0.8349,790.385424,0.007823,0.006498,0,0.0
1039,200.0,5.452072437987189,-20.5418,0.1984,1015.600799,-0.033689,0.272735,-33.2118,0.4232,23.283696,0.030043,2.066884,-5.0984,0.5572,1858.545027,-0.003538,0.021681,-20.5459,0.656,63.778232,-0.01233,0.069279,-1.5983,0.8349,801.603204,-0.003843,0.002616,0.6295,227.42
1040,200.0,5.452072437987189,-32.1221,0.2158,1003.56584,0.009336,69.824005,-17.6884,0.3985,901.488893,-0.050751,1.749574,-8.7986,0.5977,1504.794059,-0.033002,0.058384,-30.1599,0.6912,0.0,-0.047976,0.227144,-1.6386,0.8217,778.577435,-0.010864,0.016812,2.2639,281.8
1041,200.0,5.452072437987189,-24.6755,0.2375,1199.967036,-0.036746,0.726507,-46.876,0.4227,0.0,-0.012437,92.496634,-5.2613,0.558,1913.887768,0.007382,0.041383,-18.3119,0.7254,8.606754,-0.010912,1.923478,-1.2076,0.8602,734.876408,-0.015376,0.021786,4.3551,239.0
1042,200.0,5.452072437987189,-17.5117,0.2375,1125.558225,-0.00503,0.756716,-21.9139,0.4455,0.0,0.004522,8.259291,-4.6109,0.5977,1764.254198,-0.006695,0.032361,-20.5062,0.691,0.0,-0.041548,0.366383,-1.8189,0.8222,843.463241,-0.005056,0.014363,0.2126,122.15
1043,200.0,5.452072437987189,-18.4431,0.1775,1315.69705,-0.008202,0.060899,-24.8481,0.4215,270.087179,-0.045225,5.371237,-5.3751,0.5358,1914.920153,-0.01753,0.030813,-28.6359,0.7092,0.0,-0.024944,0.39212,-1.5981,0.8349,801.469319,-0.008538,0.008002,0.9744,378.77
1044,200.0,5.452072437987189,-31.6929,0.2081,634.434748,-0.017549,0.435557,-20.3201,0.3976,369.423705,-0.001762,1.073343,-5.5168,0.5158,1928.697612,0.001648,0.024281,-22.5115,0.6741,0.0,-0.024738,0.834403,-1.2076,0.8602,734.875277,-0.006237,0.01359,0,0.0
1045,200.0,5.452072437987189,-27.4212,0.1968,947.153128,-0.014189,0.275364,-37.0108,0.4456,27.541152,-0.022741,34.466763,-7.9058,0.5153,1978.583214,-0.007101,0.036412,-20.3044,0.674,35.907839,-0.027853,0.149266,-1.2076,0.8602,734.87454,-0.002398,0.008888,4.8262,258.78
1046,200.0,5.452072437987189,-18.223,0.1749,1353.006512,-0.00908,0.256528,-23.2505,0.3744,336.082333,-0.019466,3.40853,-4.8516,0.5781,1811.570586,-0.009015,0.152073,-29.5514,0.7087,0.0,-0.021604,0.07907,-1.7663,0.8213,822.594198,-0.007892,0.031789,0,0.0
